,Date,Prices
1090,1974-09-13,153
1091,1974-09-12,154.4
1092,1974-09-11,152.9
1093,1974-09-10,154.5
1094,1974-09-09,155.5
1095,1974-09-06,157
1096,1974-09-05,157.5
1097,1974-09-04,156.9
1098,1974-09-03,157.75
1099,1974-09-02,158.5
1100,1974-08-30,156
1101,1974-08-29,154.55
1102,1974-08-28,154.35
1103,1974-08-27,153.5
1104,1974-08-23,154
1105,1974-08-22,154.5
1106,1974-08-21,155.5
1107,1974-08-20,156
1108,1974-08-19,155.25
1109,1974-08-16,155.5
1110,1974-08-15,153
1111,1974-08-14,156.25
1112,1974-08-13,151.5
1113,1974-08-12,152.25
1114,1974-08-09,154.25
1115,1974-08-08,152
1116,1974-08-07,154.5
1117,1974-08-06,155
1118,1974-08-05,153.6
1119,1974-08-02,156.5
1120,1974-08-01,159.4
1121,1974-07-31,156
1122,1974-07-30,157
1123,1974-07-29,157.5
1124,1974-07-26,149
1125,1974-07-25,149
1126,1974-07-24,144.25
1127,1974-07-23,144
1128,1974-07-22,143
1129,1974-07-19,145.5
1130,1974-07-18,144
1131,1974-07-17,140.75
1132,1974-07-16,141
1133,1974-07-15,138.75
1134,1974-07-12,137
1135,1974-07-11,137
1136,1974-07-10,138.75
1137,1974-07-09,145.5
1138,1974-07-08,141
1139,1974-07-05,134
1140,1974-07-04,129
1141,1974-07-03,136.5
1142,1974-07-02,137
1143,1974-07-01,143
1144,1974-06-28,144.25
1145,1974-06-27,144.5
1146,1974-06-26,146.5
1147,1974-06-25,149.75
1148,1974-06-24,150
1149,1974-06-21,153.75
1150,1974-06-20,151.75
1151,1974-06-19,153.6
1152,1974-06-18,155.5
1153,1974-06-17,157.5
1154,1974-06-14,160.5
1155,1974-06-13,157
1156,1974-06-12,156.5
1157,1974-06-11,157.25
1158,1974-06-10,157.4
1159,1974-06-07,155.5
1160,1974-06-06,159
1161,1974-06-05,161.75
1162,1974-06-04,154.5
1163,1974-06-03,155.5
1164,1974-05-31,156.75
1165,1974-05-30,162
1166,1974-05-29,155.5
1167,1974-05-28,154
1168,1974-05-24,161.75
1169,1974-05-23,159.5
1170,1974-05-22,163
1171,1974-05-21,161
1172,1974-05-20,162.9
1173,1974-05-17,165.5
1174,1974-05-16,164
1175,1974-05-15,164.4
1176,1974-05-14,166.25
1177,1974-05-13,166.5
1178,1974-05-10,167.7
1179,1974-05-09,166.25
1180,1974-05-08,157.75
1181,1974-05-07,163
1182,1974-05-06,166
1183,1974-05-03,169
1184,1974-05-02,169.65
1185,1974-05-01,169.5
1186,1974-04-30,169.25
1187,1974-04-29,169.25
1188,1974-04-26,169
1189,1974-04-25,169
1190,1974-04-24,170.75
1191,1974-04-23,174.7
1192,1974-04-22,174.75
1193,1974-04-19,172
1194,1974-04-18,170
1195,1974-04-17,169.9
1196,1974-04-16,172.25
1197,1974-04-11,173.5
1198,1974-04-10,173.25
1199,1974-04-09,170
1200,1974-04-08,167
1201,1974-04-05,173.25
1202,1974-04-04,176.25
1203,1974-04-03,179.5
1204,1974-04-02,177
1205,1974-04-01,174.1
1206,1974-03-29,173
1207,1974-03-28,174.5
1208,1974-03-27,174
1209,1974-03-26,172.25
1210,1974-03-25,176.75
1211,1974-03-22,177.5
1212,1974-03-21,175
1213,1974-03-20,176
1214,1974-03-19,169
1215,1974-03-18,164
1216,1974-03-15,163.85
1217,1974-03-14,164.5
1218,1974-03-13,164.5
1219,1974-03-12,163
1220,1974-03-11,165.5
1221,1974-03-08,165
1222,1974-03-07,166
1223,1974-03-06,160
1224,1974-03-05,159
1225,1974-03-04,166
1226,1974-03-01,167.5
1227,1974-02-28,162.5
1228,1974-02-27,174
1229,1974-02-26,175
1230,1974-02-25,169.5
1231,1974-02-22,163
1232,1974-02-21,156.75
1233,1974-02-20,150
1234,1974-02-19,149.5
1235,1974-02-18,150
1236,1974-02-15,148.9
1237,1974-02-14,146
1238,1974-02-13,144
1239,1974-02-12,146.5
1240,1974-02-11,145
1241,1974-02-08,143
1242,1974-02-07,139
1243,1974-02-06,138
1244,1974-02-05,140
1245,1974-02-04,133.5
1246,1974-02-01,130.5
1247,1974-01-31,132.5
1248,1974-01-30,135.55
1249,1974-01-29,137.5
1250,1974-01-28,139.5
1251,1974-01-25,140.9
1252,1974-01-24,141
1253,1974-01-23,134.5
1254,1974-01-22,137.4
1255,1974-01-21,138.25
1256,1974-01-18,130
1257,1974-01-17,128.35
1258,1974-01-16,126.25
1259,1974-01-15,125.5
1260,1974-01-14,124.75
1261,1974-01-11,122
1262,1974-01-10,120
1263,1974-01-09,124
1264,1974-01-08,126.5
1265,1974-01-07,121.5
1266,1974-01-04,118.5
1267,1974-01-03,121.25
1268,1974-01-02,116.5
1269,1975-12-31,140.25
1270,1975-12-30,140.75
1271,1975-12-29,141.75
1272,1975-12-24,NA
1273,1975-12-23,140.8
1274,1975-12-22,142.4
1275,1975-12-19,139.1
1276,1975-12-18,138.9
1277,1975-12-17,138.85
1278,1975-12-16,138.8
1279,1975-12-15,138.15
1280,1975-12-12,138.7
1281,1975-12-11,140.2
1282,1975-12-10,139.4
1283,1975-12-09,137.25
1284,1975-12-08,137.25
1285,1975-12-05,138
1286,1975-12-04,138.85
1287,1975-12-03,139.45
1288,1975-12-02,139.3
1289,1975-12-01,137.9
1290,1975-11-28,138.15
1291,1975-11-27,139
1292,1975-11-26,140.6
1293,1975-11-25,141.4
1294,1975-11-24,140.6
1295,1975-11-21,141.35
1296,1975-11-20,142.4
1297,1975-11-19,141.75
1298,1975-11-18,139.25
1299,1975-11-17,142
1300,1975-11-14,142
1301,1975-11-13,143.85
1302,1975-11-12,143.85
1303,1975-11-11,144.25
1304,1975-11-10,144.2
1305,1975-11-07,144.6
1306,1975-11-06,145.9
1307,1975-11-05,145.9
1308,1975-11-04,144
1309,1975-11-03,143.25
1310,1975-10-31,142.9
1311,1975-10-30,143.75
1312,1975-10-29,142.75
1313,1975-10-28,142.7
1314,1975-10-27,142.9
1315,1975-10-24,143.5
1316,1975-10-23,144.15
1317,1975-10-22,144.5
1318,1975-10-21,146.25
1319,1975-10-20,144.75
1320,1975-10-17,144.9
1321,1975-10-16,143.25
1322,1975-10-15,142.75
1323,1975-10-14,140.5
1324,1975-10-13,142
1325,1975-10-10,142.25
1326,1975-10-09,140
1327,1975-10-08,139.3
1328,1975-10-07,142.5
1329,1975-10-06,140.75
1330,1975-10-03,138.9
1331,1975-10-02,144.65
1332,1975-10-01,143.5
1333,1975-09-30,141.25
1334,1975-09-29,139.25
1335,1975-09-26,136.3
1336,1975-09-25,134.5
1337,1975-09-24,132.75
1338,1975-09-23,128.75
1339,1975-09-22,136.6
1340,1975-09-19,135.5
1341,1975-09-18,139.5
1342,1975-09-17,142.9
1343,1975-09-16,147.1
1344,1975-09-15,148.25
1345,1975-09-12,148
1346,1975-09-11,147.65
1347,1975-09-10,149.9
1348,1975-09-09,148.5
1349,1975-09-08,152.25
1350,1975-09-05,153.25
1351,1975-09-04,153.25
1352,1975-09-03,150.35
1353,1975-09-02,149.25
1354,1975-09-01,155
1355,1975-08-29,159.8
1356,1975-08-28,161.9
1357,1975-08-27,161.4
1358,1975-08-26,161.85
1359,1975-08-22,161.95
1360,1975-08-21,161.9
1361,1975-08-20,162.7
1362,1975-08-19,161.35
1363,1975-08-18,161.7
1364,1975-08-15,162.1
1365,1975-08-14,161.8
1366,1975-08-13,162.3
1367,1975-08-12,163.5
1368,1975-08-11,161.9
1369,1975-08-08,164.35
1370,1975-08-07,165.3
1371,1975-08-06,164.85
1372,1975-08-05,166.05
1373,1975-08-04,166.5
1374,1975-08-01,166.75
1375,1975-07-31,166.7
1376,1975-07-30,167.25
1377,1975-07-29,168.4
1378,1975-07-28,167
1379,1975-07-25,166.25
1380,1975-07-24,164.85
1381,1975-07-23,164.25
1382,1975-07-22,165.25
1383,1975-07-21,164.25
1384,1975-07-18,164
1385,1975-07-17,164.1
1386,1975-07-16,164.1
1387,1975-07-15,165
1388,1975-07-14,166.75
1389,1975-07-11,165.3
1390,1975-07-10,163.25
1391,1975-07-09,165.85
1392,1975-07-08,164
1393,1975-07-07,162.5
1394,1975-07-04,164.25
1395,1975-07-03,164
1396,1975-07-02,165
1397,1975-07-01,166.5
1398,1975-06-30,166.25
1399,1975-06-27,164.5
1400,1975-06-26,164
1401,1975-06-25,164
1402,1975-06-24,162.4
1403,1975-06-23,162.4
1404,1975-06-20,162.5
1405,1975-06-19,162.85
1406,1975-06-18,163.75
1407,1975-06-17,164
1408,1975-06-16,164
1409,1975-06-13,164.35
1410,1975-06-12,165.5
1411,1975-06-11,164.75
1412,1975-06-10,165.9
1413,1975-06-09,165.35
1414,1975-06-06,165.25
1415,1975-06-05,164.5
1416,1975-06-04,165.75
1417,1975-06-03,165.25
1418,1975-06-02,161.75
1419,1975-05-30,167
1420,1975-05-29,168.25
1421,1975-05-28,171
1422,1975-05-27,172
1423,1975-05-23,173.4
1424,1975-05-22,174.75
1425,1975-05-21,168.5
1426,1975-05-20,166.9
1427,1975-05-19,167.75
1428,1975-05-16,165.75
1429,1975-05-15,166
1430,1975-05-14,166.75
1431,1975-05-13,165.5
1432,1975-05-12,165.4
1433,1975-05-09,165.75
1434,1975-05-08,166.25
1435,1975-05-07,165.25
1436,1975-05-06,164
1437,1975-05-05,163.5
1438,1975-05-02,165.5
1439,1975-05-01,166
1440,1975-04-30,167
1441,1975-04-29,167.05
1442,1975-04-28,166.5
1443,1975-04-25,166.1
1444,1975-04-24,167.2
1445,1975-04-23,168
1446,1975-04-22,165.5
1447,1975-04-21,165.6
1448,1975-04-18,170.25
1449,1975-04-17,167.5
1450,1975-04-16,166.5
1451,1975-04-15,164
1452,1975-04-14,167.5
1453,1975-04-11,171.9
1454,1975-04-10,172.5
1455,1975-04-09,173.1
1456,1975-04-08,174
1457,1975-04-07,172.6
1458,1975-04-04,173.65
1459,1975-04-03,175.6
1460,1975-04-02,177.25
1461,1975-04-01,177.25
1462,1975-03-27,177.25
1463,1975-03-26,177.75
1464,1975-03-25,176.75
1465,1975-03-24,177
1466,1975-03-21,176.25
1467,1975-03-20,177.25
1468,1975-03-19,178.5
1469,1975-03-18,178.5
1470,1975-03-17,177.75
1471,1975-03-14,178
1472,1975-03-13,178.75
1473,1975-03-12,177.5
1474,1975-03-11,178.9
1475,1975-03-10,176.25
1476,1975-03-07,178
1477,1975-03-06,180.5
1478,1975-03-05,178.5
1479,1975-03-04,179.75
1480,1975-03-03,181.85
1481,1975-02-28,181.75
1482,1975-02-27,182.25
1483,1975-02-26,183
1484,1975-02-25,185
1485,1975-02-24,185.25
1486,1975-02-21,184.75
1487,1975-02-20,183.75
1488,1975-02-19,184.25
1489,1975-02-18,181
1490,1975-02-17,181.4
1491,1975-02-14,184
1492,1975-02-13,178.6
1493,1975-02-12,174.9
1494,1975-02-11,174.5
1495,1975-02-10,174
1496,1975-02-07,174.5
1497,1975-02-06,173.4
1498,1975-02-05,175
1499,1975-02-04,174.25
1500,1975-02-03,176.25
1501,1975-01-31,175.8
1502,1975-01-30,177.25
1503,1975-01-29,178
1504,1975-01-28,176.5
1505,1975-01-27,179
1506,1975-01-24,177.5
1507,1975-01-23,174
1508,1975-01-22,175.5
1509,1975-01-21,175.75
1510,1975-01-20,175
1511,1975-01-17,173.75
1512,1975-01-16,176
1513,1975-01-15,178.25
1514,1975-01-14,177.1
1515,1975-01-13,180.25
1516,1975-01-10,177.25
1517,1975-01-09,179
1518,1975-01-08,180
1519,1975-01-07,169.5
1520,1975-01-06,173.5
1521,1975-01-03,174
1522,1975-01-02,175
1523,1976-12-31,134.5
1524,1976-12-30,134.75
1525,1976-12-29,134.25
1526,1976-12-24,NA
1527,1976-12-23,132.35
1528,1976-12-22,133.6
1529,1976-12-21,133.6
1530,1976-12-20,132.35
1531,1976-12-17,131.9
1532,1976-12-16,134.4
1533,1976-12-15,134.8
1534,1976-12-14,134.6
1535,1976-12-13,135.4
1536,1976-12-10,137.65
1537,1976-12-09,136.5
1538,1976-12-08,135.65
1539,1976-12-07,134.85
1540,1976-12-06,134
1541,1976-12-03,131.05
1542,1976-12-02,130.85
1543,1976-12-01,130.5
1544,1976-11-30,130.25
1545,1976-11-29,129.65
1546,1976-11-26,130.25
1547,1976-11-25,130.75
1548,1976-11-24,130.75
1549,1976-11-23,133.45
1550,1976-11-22,133.9
1551,1976-11-19,130.2
1552,1976-11-18,128.65
1553,1976-11-17,131.25
1554,1976-11-16,133.2
1555,1976-11-15,138.85
1556,1976-11-12,135.6
1557,1976-11-11,133.2
1558,1976-11-10,136.25
1559,1976-11-09,130.55
1560,1976-11-08,131.5
1561,1976-11-05,127
1562,1976-11-04,124
1563,1976-11-03,125.85
1564,1976-11-02,122.5
1565,1976-11-01,122.6
1566,1976-10-29,123.15
1567,1976-10-28,122.75
1568,1976-10-27,117.85
1569,1976-10-26,117.45
1570,1976-10-25,115.85
1571,1976-10-22,115.5
1572,1976-10-21,116
1573,1976-10-20,114.9
1574,1976-10-19,115.4
1575,1976-10-18,116.2
1576,1976-10-15,115.7
1577,1976-10-14,114.85
1578,1976-10-13,114.65
1579,1976-10-12,114.7
1580,1976-10-11,114.5
1581,1976-10-08,114
1582,1976-10-07,115.5
1583,1976-10-06,115.25
1584,1976-10-05,114.45
1585,1976-10-04,114.35
1586,1976-10-01,116
1587,1976-09-30,116
1588,1976-09-29,116.2
1589,1976-09-28,116.25
1590,1976-09-27,118.9
1591,1976-09-24,119.15
1592,1976-09-23,117.75
1593,1976-09-22,118
1594,1976-09-21,119.9
1595,1976-09-20,115.4
1596,1976-09-17,119.5
1597,1976-09-16,114
1598,1976-09-15,111.25
1599,1976-09-14,111.6
1600,1976-09-13,114.4
1601,1976-09-10,115.7
1602,1976-09-09,112
1603,1976-09-08,111.6
1604,1976-09-07,110.75
1605,1976-09-06,113.65
1606,1976-09-03,107.4
1607,1976-09-02,106.1
1608,1976-09-01,105.7
1609,1976-08-31,104
1610,1976-08-27,104.2
1611,1976-08-26,105
1612,1976-08-25,103.5
1613,1976-08-24,104.8
1614,1976-08-23,106.6
1615,1976-08-20,109
1616,1976-08-19,109.45
1617,1976-08-18,108.1
1618,1976-08-17,112.15
1619,1976-08-16,113.15
1620,1976-08-13,113.4
1621,1976-08-12,113.2
1622,1976-08-11,113.55
1623,1976-08-10,113.4
1624,1976-08-09,112.7
1625,1976-08-06,112.8
1626,1976-08-05,112.6
1627,1976-08-04,113.4
1628,1976-08-03,111.6
1629,1976-08-02,111.9
1630,1976-07-30,112.5
1631,1976-07-29,112.25
1632,1976-07-28,114
1633,1976-07-27,114.15
1634,1976-07-26,113
1635,1976-07-23,111
1636,1976-07-22,111.75
1637,1976-07-21,113
1638,1976-07-20,107.75
1639,1976-07-19,114.15
1640,1976-07-16,117.85
1641,1976-07-15,121.4
1642,1976-07-14,122.2
1643,1976-07-13,122.25
1644,1976-07-12,121.85
1645,1976-07-09,122.5
1646,1976-07-08,123.1
1647,1976-07-07,123.3
1648,1976-07-06,123.3
1649,1976-07-05,123.15
1650,1976-07-02,123.25
1651,1976-07-01,122.9
1652,1976-06-30,123.8
1653,1976-06-29,123.7
1654,1976-06-28,123.9
1655,1976-06-25,124.85
1656,1976-06-24,124.5
1657,1976-06-23,124.7
1658,1976-06-22,125.2
1659,1976-06-21,125.8
1660,1976-06-18,125.85
1661,1976-06-17,125.8
1662,1976-06-16,125
1663,1976-06-15,125.7
1664,1976-06-14,125.8
1665,1976-06-11,125.5
1666,1976-06-10,126.65
1667,1976-06-09,127
1668,1976-06-08,127.4
1669,1976-06-07,127.1
1670,1976-06-04,126.6
1671,1976-06-03,127.2
1672,1976-06-02,126.9
1673,1976-06-01,126.65
1674,1976-05-28,125.5
1675,1976-05-27,126.2
1676,1976-05-26,125.75
1677,1976-05-25,124.5
1678,1976-05-24,125.2
1679,1976-05-21,125.8
1680,1976-05-20,125.65
1681,1976-05-19,126.8
1682,1976-05-18,127.5
1683,1976-05-17,127.7
1684,1976-05-14,127.7
1685,1976-05-13,127.7
1686,1976-05-12,127.9
1687,1976-05-11,127.85
1688,1976-05-10,128.45
1689,1976-05-07,128.25
1690,1976-05-06,126.9
1691,1976-05-05,127.25
1692,1976-05-04,127.75
1693,1976-05-03,128.35
1694,1976-04-30,128.4
1695,1976-04-29,127.9
1696,1976-04-28,128
1697,1976-04-27,128.7
1698,1976-04-26,127.8
1699,1976-04-23,127.4
1700,1976-04-22,127.3
1701,1976-04-21,127.25
1702,1976-04-20,127.85
1703,1976-04-15,127.75
1704,1976-04-14,127.7
1705,1976-04-13,128.1
1706,1976-04-12,127.2
1707,1976-04-09,127.7
1708,1976-04-08,128.2
1709,1976-04-07,127.7
1710,1976-04-06,128.3
1711,1976-04-05,127.25
1712,1976-04-02,129.1
1713,1976-04-01,129.2
1714,1976-03-31,129.6
1715,1976-03-30,128.7
1716,1976-03-29,130.1
1717,1976-03-26,131.8
1718,1976-03-25,132.7
1719,1976-03-24,133.6
1720,1976-03-23,133.1
1721,1976-03-22,133.75
1722,1976-03-19,133.6
1723,1976-03-18,134.25
1724,1976-03-17,133.35
1725,1976-03-16,132.5
1726,1976-03-15,133.8
1727,1976-03-12,133.35
1728,1976-03-11,133.65
1729,1976-03-10,133.9
1730,1976-03-09,132.9
1731,1976-03-08,132.75
1732,1976-03-05,133.7
1733,1976-03-04,132.25
1734,1976-03-03,132.25
1735,1976-03-02,131.4
1736,1976-03-01,132.3
1737,1976-02-27,132.3
1738,1976-02-26,132.2
1739,1976-02-25,133.4
1740,1976-02-24,132.45
1741,1976-02-23,131.65
1742,1976-02-20,131.75
1743,1976-02-19,131
1744,1976-02-18,131.2
1745,1976-02-17,130.15
1746,1976-02-16,131.25
1747,1976-02-13,131.1
1748,1976-02-12,131.3
1749,1976-02-11,130.85
1750,1976-02-10,129.5
1751,1976-02-09,130.1
1752,1976-02-06,130.6
1753,1976-02-05,128.75
1754,1976-02-04,129.75
1755,1976-02-03,131.7
1756,1976-02-02,130.4
1757,1976-01-30,128.15
1758,1976-01-29,128.6
1759,1976-01-28,128.1
1760,1976-01-27,126.25
1761,1976-01-26,125.65
1762,1976-01-23,129
1763,1976-01-22,126.15
1764,1976-01-21,124.9
1765,1976-01-20,124.6
1766,1976-01-19,128.9
1767,1976-01-16,130.8
1768,1976-01-15,132.5
1769,1976-01-14,130.35
1770,1976-01-13,132
1771,1976-01-12,136.65
1772,1976-01-09,136.55
1773,1976-01-08,135.8
1774,1976-01-07,138.35
1775,1976-01-06,139
1776,1976-01-05,138.6
1777,1976-01-02,140.35
1778,1977-12-30,164.95
1779,1977-12-29,166
1780,1977-12-28,164.8
1781,1977-12-23,NA
1782,1977-12-22,159.4
1783,1977-12-21,160.3
1784,1977-12-20,159.5
1785,1977-12-19,160.1
1786,1977-12-16,160
1787,1977-12-15,158.85
1788,1977-12-14,160.1
1789,1977-12-13,157.6
1790,1977-12-12,158.8
1791,1977-12-09,158.55
1792,1977-12-08,160.9
1793,1977-12-07,160.3
1794,1977-12-06,159.85
1795,1977-12-05,159.5
1796,1977-12-02,158.75
1797,1977-12-01,160.3
1798,1977-11-30,160.05
1799,1977-11-29,159.2
1800,1977-11-28,161.6
1801,1977-11-25,158
1802,1977-11-24,158.9
1803,1977-11-23,159.3
1804,1977-11-22,156.15
1805,1977-11-21,157.7
1806,1977-11-18,160.85
1807,1977-11-17,158.65
1808,1977-11-16,160.25
1809,1977-11-15,162.65
1810,1977-11-14,165.2
1811,1977-11-11,167.95
1812,1977-11-10,166.9
1813,1977-11-09,167.5
1814,1977-11-08,164.8
1815,1977-11-07,166.4
1816,1977-11-04,165.9
1817,1977-11-03,164.25
1818,1977-11-02,161.5
1819,1977-11-01,162.5
1820,1977-10-31,161.5
1821,1977-10-28,161.2
1822,1977-10-27,160.15
1823,1977-10-26,162.9
1824,1977-10-25,162.85
1825,1977-10-24,163.25
1826,1977-10-21,161.2
1827,1977-10-20,160.1
1828,1977-10-19,161.6
1829,1977-10-18,160.3
1830,1977-10-17,160.2
1831,1977-10-14,157.8
1832,1977-10-13,157.95
1833,1977-10-12,157.75
1834,1977-10-11,156.85
1835,1977-10-10,157.15
1836,1977-10-07,153.95
1837,1977-10-06,154
1838,1977-10-05,155.05
1839,1977-10-04,154.85
1840,1977-10-03,155.45
1841,1977-09-30,154.05
1842,1977-09-29,153
1843,1977-09-28,153.85
1844,1977-09-27,152.7
1845,1977-09-26,153
1846,1977-09-23,150.9
1847,1977-09-22,151.6
1848,1977-09-21,151.3
1849,1977-09-20,149.9
1850,1977-09-19,149.75
1851,1977-09-16,148.3
1852,1977-09-15,147.9
1853,1977-09-14,147.9
1854,1977-09-13,147.5
1855,1977-09-12,148.3
1856,1977-09-09,147.45
1857,1977-09-08,147.5
1858,1977-09-07,147.65
1859,1977-09-06,147.3
1860,1977-09-05,147.85
1861,1977-09-02,146.4
1862,1977-09-01,145.43
1863,1977-08-31,146
1864,1977-08-30,146.15
1865,1977-08-26,145
1866,1977-08-25,144.2
1867,1977-08-24,144.25
1868,1977-08-23,143.4
1869,1977-08-22,144.1
1870,1977-08-19,144.5
1871,1977-08-18,143.55
1872,1977-08-17,143.7
1873,1977-08-16,143.3
1874,1977-08-15,144.15
1875,1977-08-12,144.9
1876,1977-08-11,145.35
1877,1977-08-10,145.85
1878,1977-08-09,146.5
1879,1977-08-08,145.8
1880,1977-08-05,145.45
1881,1977-08-04,146.75
1882,1977-08-03,146
1883,1977-08-02,145.8
1884,1977-08-01,144.2
1885,1977-07-29,144.1
1886,1977-07-28,144.35
1887,1977-07-27,145.8
1888,1977-07-26,145.65
1889,1977-07-25,146.4
1890,1977-07-22,144.7
1891,1977-07-21,144
1892,1977-07-20,144.9
1893,1977-07-19,145.5
1894,1977-07-18,143.55
1895,1977-07-15,144.6
1896,1977-07-14,143.85
1897,1977-07-13,142.8
1898,1977-07-12,141.8
1899,1977-07-11,140.9
1900,1977-07-08,142.05
1901,1977-07-07,141.45
1902,1977-07-06,140.55
1903,1977-07-05,141.25
1904,1977-07-04,140.5
1905,1977-07-01,142.55
1906,1977-06-30,143
1907,1977-06-29,142.35
1908,1977-06-28,143
1909,1977-06-27,142.5
1910,1977-06-24,140.8
1911,1977-06-23,140.15
1912,1977-06-22,139.45
1913,1977-06-21,141.3
1914,1977-06-20,139.85
1915,1977-06-17,138.75
1916,1977-06-16,139.85
1917,1977-06-15,138.9
1918,1977-06-14,137.1
1919,1977-06-13,138.4
1920,1977-06-10,140
1921,1977-06-09,140.6
1922,1977-06-08,142.3
1923,1977-06-03,141.45
1924,1977-06-02,141.95
1925,1977-06-01,143.85
1926,1977-05-31,142.95
1927,1977-05-30,143.9
1928,1977-05-27,144.4
1929,1977-05-26,143.7
1930,1977-05-25,144.75
1931,1977-05-24,144.8
1932,1977-05-23,146.5
1933,1977-05-20,147.35
1934,1977-05-19,146.85
1935,1977-05-18,146.9
1936,1977-05-17,147.8
1937,1977-05-16,147.65
1938,1977-05-13,148.15
1939,1977-05-12,147.2
1940,1977-05-11,147.7
1941,1977-05-10,147.5
1942,1977-05-09,147.3
1943,1977-05-06,148.25
1944,1977-05-05,146.95
1945,1977-05-04,148.1
1946,1977-05-03,148.25
1947,1977-05-02,148.35
1948,1977-04-29,147.25
1949,1977-04-28,145.6
1950,1977-04-27,147.5
1951,1977-04-26,147.15
1952,1977-04-25,148.75
1953,1977-04-22,149.7
1954,1977-04-21,148.1
1955,1977-04-20,149.5
1956,1977-04-19,150.45
1957,1977-04-18,151
1958,1977-04-15,150.65
1959,1977-04-14,152.05
1960,1977-04-13,152.2
1961,1977-04-12,149.7
1962,1977-04-07,148.7
1963,1977-04-06,148.6
1964,1977-04-05,148.65
1965,1977-04-04,150.3
1966,1977-04-01,148.3
1967,1977-03-31,148.9
1968,1977-03-30,149.45
1969,1977-03-29,148.4
1970,1977-03-28,150
1971,1977-03-25,153.55
1972,1977-03-24,152.75
1973,1977-03-23,152.8
1974,1977-03-22,150.4
1975,1977-03-21,152
1976,1977-03-18,150.05
1977,1977-03-17,148.9
1978,1977-03-16,147.5
1979,1977-03-15,146.45
1980,1977-03-14,145.75
1981,1977-03-11,146.3
1982,1977-03-10,147.05
1983,1977-03-09,145.9
1984,1977-03-08,148.25
1985,1977-03-07,148.3
1986,1977-03-04,145.4
1987,1977-03-03,144.7
1988,1977-03-02,145.05
1989,1977-03-01,141.4
1990,1977-02-28,142.75
1991,1977-02-25,139.93
1992,1977-02-24,141.25
1993,1977-02-23,139.15
1994,1977-02-22,138.1
1995,1977-02-21,137.5
1996,1977-02-18,136.6
1997,1977-02-17,136.4
1998,1977-02-16,135.9
1999,1977-02-15,135.9
2000,1977-02-14,136.45
2001,1977-02-11,135
2002,1977-02-10,135.85
2003,1977-02-09,136.1
2004,1977-02-08,134.7
2005,1977-02-07,134.25
2006,1977-02-04,132.45
2007,1977-02-03,133
2008,1977-02-02,132.1
2009,1977-02-01,132.6
2010,1977-01-31,132.3
2011,1977-01-28,131.3
2012,1977-01-27,132.3
2013,1977-01-26,132.15
2014,1977-01-25,133.5
2015,1977-01-24,132.3
2016,1977-01-21,132.2
2017,1977-01-20,133.1
2018,1977-01-19,132.7
2019,1977-01-18,132.8
2020,1977-01-17,131.57
2021,1977-01-14,131.45
2022,1977-01-13,132.2
2023,1977-01-12,130.5
2024,1977-01-11,129.75
2025,1977-01-10,131
2026,1977-01-07,132.8
2027,1977-01-06,132.6
2028,1977-01-05,133.05
